Effective Sparsity,Activation Error,Baseline Error,q,k,v,o,gate,up,down
0.003846153846153846,0.0005087852478027344,0.00070953369140625,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714285
0.007692307692307692,0.0008454322814941406,0.0009508132934570312,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857
0.011538461538461537,0.001049041748046875,0.0012454986572265625,0.0,0.0,0.0,0.0,0.014285714285714285,0.0,0.02857142857142857
0.015384615384615384,0.0013132095336914062,0.001617431640625,0.0,0.0,0.0,0.0,0.014285714285714285,0.014285714285714285,0.02857142857142857
0.019230769230769232,0.001689910888671875,0.0020618438720703125,0.0,0.0,0.0,0.0,0.014285714285714285,0.014285714285714285,0.04285714285714286
0.023076923076923075,0.00218963623046875,0.002567291259765625,0.0,0.0,0.0,0.0,0.02857142857142857,0.014285714285714285,0.04285714285714286
0.02692307692307692,0.0026912689208984375,0.003124237060546875,0.0,0.0,0.0,0.0,0.02857142857142857,0.014285714285714285,0.05714285714285714
0.030769230769230767,0.003124237060546875,0.0037288665771484375,0.0,0.0,0.0,0.05,0.02857142857142857,0.014285714285714285,0.05714285714285714
0.03461538461538461,0.0035419464111328125,0.004367828369140625,0.05,0.0,0.0,0.05,0.02857142857142857,0.014285714285714285,0.05714285714285714
0.038461538461538464,0.0040435791015625,0.0050506591796875,0.05,0.0,0.0,0.05,0.02857142857142857,0.02857142857142857,0.05714285714285714
0.04230769230769231,0.004558563232421875,0.0057525634765625,0.05,0.0,0.0,0.05,0.02857142857142857,0.02857142857142857,0.07142857142857142
0.04615384615384615,0.005096435546875,0.00647735595703125,0.05,0.0,0.0,0.05,0.04285714285714286,0.02857142857142857,0.07142857142857142
0.049999999999999996,0.005764007568359375,0.007251739501953125,0.05,0.0,0.0,0.05,0.04285714285714286,0.02857142857142857,0.08571428571428572
0.05384615384615384,0.006587982177734375,0.00806427001953125,0.05,0.0,0.0,0.05,0.05714285714285714,0.02857142857142857,0.08571428571428572
0.057692307692307696,0.00733184814453125,0.00888824462890625,0.05,0.0,0.0,0.05,0.05714285714285714,0.04285714285714286,0.08571428571428572
0.06153846153846154,0.0080413818359375,0.00974273681640625,0.05,0.0,0.0,0.05,0.05714285714285714,0.04285714285714286,0.1
0.06538461538461539,0.0089569091796875,0.01064300537109375,0.05,0.0,0.0,0.05,0.05714285714285714,0.04285714285714286,0.1142857142857143
0.06923076923076923,0.00982666015625,0.01157379150390625,0.05,0.0,0.0,0.1,0.05714285714285714,0.04285714285714286,0.1142857142857143
0.07307692307692308,0.010650634765625,0.01251983642578125,0.05,0.0,0.0,0.1,0.07142857142857142,0.04285714285714286,0.1142857142857143
0.07692307692307693,0.0114288330078125,0.01349639892578125,0.1,0.0,0.0,0.1,0.07142857142857142,0.04285714285714286,0.1142857142857143
