Effective Sparsity,Activation Error,Baseline Error,q,k,v,o,gate,up,down
0.003846153846153846,0.00469970703125,0.0208740234375,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714285
0.007692307692307692,0.0081787109375,0.02294921875,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857
0.011538461538461537,0.011474609375,0.0245361328125,0.0,0.0,0.0,0.0,0.0,0.0,0.04285714285714286
0.015384615384615384,0.0142822265625,0.026123046875,0.0,0.0,0.0,0.0,0.014285714285714285,0.0,0.04285714285714286
0.019230769230769232,0.0162353515625,0.0277099609375,0.0,0.0,0.0,0.0,0.014285714285714285,0.014285714285714285,0.04285714285714286
0.023076923076923075,0.0179443359375,0.0294189453125,0.0,0.0,0.0,0.0,0.014285714285714285,0.014285714285714285,0.05714285714285714
0.02692307692307692,0.0205078125,0.03125,0.0,0.0,0.0,0.0,0.02857142857142857,0.014285714285714285,0.05714285714285714
0.03076923076923077,0.0224609375,0.033203125,0.0,0.0,0.0,0.0,0.02857142857142857,0.014285714285714285,0.07142857142857142
0.03461538461538461,0.024658203125,0.03515625,0.0,0.0,0.0,0.0,0.02857142857142857,0.02857142857142857,0.07142857142857142
0.038461538461538464,0.027099609375,0.037353515625,0.0,0.0,0.0,0.0,0.02857142857142857,0.02857142857142857,0.08571428571428572
0.04230769230769231,0.0294189453125,0.039794921875,0.0,0.0,0.0,0.0,0.04285714285714286,0.02857142857142857,0.08571428571428572
0.04615384615384616,0.0322265625,0.042236328125,0.0,0.0,0.0,0.0,0.04285714285714286,0.02857142857142857,0.1
0.05,0.03515625,0.044921875,0.0,0.0,0.0,0.0,0.04285714285714286,0.04285714285714286,0.1
0.05384615384615384,0.037841796875,0.0478515625,0.0,0.0,0.0,0.05,0.04285714285714286,0.04285714285714286,0.1
0.057692307692307696,0.040771484375,0.05078125,0.0,0.0,0.0,0.05,0.05714285714285714,0.04285714285714286,0.1
0.06153846153846154,0.043701171875,0.053955078125,0.0,0.0,0.0,0.05,0.05714285714285714,0.04285714285714286,0.1142857142857143
0.06538461538461539,0.047119140625,0.057373046875,0.0,0.0,0.0,0.05,0.05714285714285714,0.04285714285714286,0.1285714285714286
0.06923076923076923,0.05078125,0.06103515625,0.0,0.0,0.0,0.05,0.07142857142857142,0.04285714285714286,0.1285714285714286
0.07307692307692308,0.05419921875,0.064453125,0.0,0.0,0.0,0.05,0.07142857142857142,0.05714285714285714,0.1285714285714286
0.07692307692307693,0.057861328125,0.068359375,0.0,0.0,0.0,0.05,0.07142857142857142,0.05714285714285714,0.14285714285714288
0.08076923076923077,0.061767578125,0.072265625,0.05,0.0,0.0,0.05,0.07142857142857142,0.05714285714285714,0.14285714285714288
0.08461538461538462,0.06494140625,0.076171875,0.05,0.0,0.0,0.1,0.07142857142857142,0.05714285714285714,0.14285714285714288
0.08846153846153847,0.06884765625,0.08056640625,0.05,0.0,0.0,0.1,0.08571428571428572,0.05714285714285714,0.14285714285714288
0.09230769230769233,0.07275390625,0.0849609375,0.05,0.0,0.0,0.1,0.08571428571428572,0.07142857142857142,0.14285714285714288
0.09615384615384616,0.07666015625,0.08935546875,0.05,0.0,0.0,0.1,0.08571428571428572,0.07142857142857142,0.15714285714285717
0.1,0.0810546875,0.09375,0.05,0.0,0.0,0.1,0.1,0.07142857142857142,0.15714285714285717
0.10384615384615385,0.08544921875,0.09912109375,0.1,0.0,0.0,0.1,0.1,0.07142857142857142,0.15714285714285717
0.1076923076923077,0.08984375,0.10400390625,0.1,0.0,0.0,0.1,0.1,0.07142857142857142,0.17142857142857146
0.11153846153846156,0.0947265625,0.10888671875,0.1,0.0,0.0,0.1,0.1,0.08571428571428572,0.17142857142857146
0.1153846153846154,0.09912109375,0.11376953125,0.1,0.0,0.0,0.1,0.1,0.08571428571428572,0.18571428571428575
0.11923076923076925,0.10400390625,0.11962890625,0.1,0.0,0.0,0.1,0.1142857142857143,0.08571428571428572,0.18571428571428575
0.1230769230769231,0.10888671875,0.12451171875,0.1,0.0,0.0,0.1,0.1142857142857143,0.08571428571428572,0.20000000000000004
0.12692307692307694,0.11376953125,0.1298828125,0.1,0.0,0.0,0.15000000000000002,0.1142857142857143,0.08571428571428572,0.20000000000000004
0.13076923076923078,0.119140625,0.1357421875,0.1,0.0,0.0,0.15000000000000002,0.1285714285714286,0.08571428571428572,0.20000000000000004
0.13461538461538464,0.1240234375,0.1416015625,0.1,0.0,0.0,0.15000000000000002,0.1285714285714286,0.1,0.20000000000000004
0.13846153846153847,0.1298828125,0.146484375,0.15000000000000002,0.0,0.0,0.15000000000000002,0.1285714285714286,0.1,0.20000000000000004
0.1423076923076923,0.134765625,0.1533203125,0.15000000000000002,0.0,0.0,0.15000000000000002,0.1285714285714286,0.1,0.21428571428571433
0.1461538461538462,0.140625,0.1591796875,0.15000000000000002,0.0,0.0,0.15000000000000002,0.14285714285714288,0.1,0.21428571428571433
0.15000000000000002,0.1455078125,0.1650390625,0.15000000000000002,0.0,0.0,0.15000000000000002,0.14285714285714288,0.1,0.22857142857142862
0.15384615384615388,0.1513671875,0.1708984375,0.15000000000000002,0.0,0.0,0.15000000000000002,0.14285714285714288,0.1142857142857143,0.22857142857142862
0.15769230769230771,0.158203125,0.177734375,0.15000000000000002,0.0,0.0,0.15000000000000002,0.15714285714285717,0.1142857142857143,0.22857142857142862
0.16153846153846155,0.1640625,0.18359375,0.15000000000000002,0.0,0.0,0.15000000000000002,0.15714285714285717,0.1142857142857143,0.2428571428571429
0.1653846153846154,0.169921875,0.1904296875,0.15000000000000002,0.2,0.0,0.15000000000000002,0.15714285714285717,0.1142857142857143,0.2428571428571429
0.16923076923076924,0.1767578125,0.197265625,0.15000000000000002,0.2,0.0,0.15000000000000002,0.17142857142857146,0.1142857142857143,0.2428571428571429
0.1730769230769231,0.1826171875,0.2041015625,0.15000000000000002,0.2,0.0,0.15000000000000002,0.17142857142857146,0.1285714285714286,0.2428571428571429
0.176923076923077,0.1884765625,0.2109375,0.15000000000000002,0.2,0.0,0.15000000000000002,0.17142857142857146,0.1285714285714286,0.2571428571428572
0.18076923076923082,0.1953125,0.2177734375,0.15000000000000002,0.2,0.0,0.2,0.17142857142857146,0.1285714285714286,0.2571428571428572
0.18461538461538465,0.201171875,0.224609375,0.15000000000000002,0.2,0.0,0.2,0.18571428571428575,0.1285714285714286,0.2571428571428572
0.18846153846153849,0.2080078125,0.2314453125,0.2,0.2,0.0,0.2,0.18571428571428575,0.1285714285714286,0.2571428571428572
0.19230769230769232,0.21484375,0.23828125,0.2,0.2,0.0,0.2,0.18571428571428575,0.14285714285714288,0.2571428571428572
0.19615384615384618,0.220703125,0.24609375,0.2,0.2,0.0,0.2,0.18571428571428575,0.14285714285714288,0.27142857142857146
0.20000000000000004,0.2265625,0.251953125,0.2,0.2,0.0,0.2,0.18571428571428575,0.14285714285714288,0.28571428571428575
0.20384615384615387,0.2333984375,0.26171875,0.2,0.2,0.0,0.2,0.20000000000000004,0.14285714285714288,0.28571428571428575
0.20769230769230773,0.240234375,0.267578125,0.2,0.2,0.0,0.2,0.20000000000000004,0.14285714285714288,0.30000000000000004
0.21153846153846156,0.2470703125,0.275390625,0.2,0.2,0.0,0.2,0.20000000000000004,0.15714285714285717,0.30000000000000004
0.21538461538461545,0.25390625,0.283203125,0.2,0.2,0.0,0.2,0.21428571428571433,0.15714285714285717,0.30000000000000004
0.21923076923076928,0.26171875,0.291015625,0.2,0.2,0.0,0.2,0.21428571428571433,0.17142857142857146,0.30000000000000004
0.22307692307692312,0.26953125,0.30078125,0.2,0.2,0.0,0.2,0.21428571428571433,0.17142857142857146,0.31428571428571433
0.22692307692307695,0.27734375,0.30859375,0.2,0.2,0.2,0.2,0.21428571428571433,0.17142857142857146,0.31428571428571433
0.2307692307692308,0.28515625,0.314453125,0.2,0.2,0.2,0.25,0.21428571428571433,0.17142857142857146,0.31428571428571433
