Effective Sparsity,Activation Error,Baseline Error,q,k,v,o,gate,up,down
0.003846153846153846,0.0010461807250976562,0.0013704299926757812,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714285
0.007692307692307692,0.001811981201171875,0.0018568038940429688,0.0,0.0,0.0,0.0,0.014285714285714285,0.0,0.014285714285714285
0.011538461538461537,0.00229644775390625,0.0023937225341796875,0.0,0.0,0.0,0.0,0.014285714285714285,0.014285714285714285,0.014285714285714285
0.015384615384615384,0.002689361572265625,0.0030364990234375,0.0,0.0,0.0,0.0,0.014285714285714285,0.014285714285714285,0.02857142857142857
0.019230769230769232,0.0031452178955078125,0.0038051605224609375,0.0,0.0,0.0,0.05,0.014285714285714285,0.014285714285714285,0.02857142857142857
0.023076923076923075,0.0038890838623046875,0.004680633544921875,0.05,0.0,0.0,0.05,0.014285714285714285,0.014285714285714285,0.02857142857142857
0.02692307692307692,0.00455474853515625,0.005641937255859375,0.05,0.0,0.0,0.05,0.014285714285714285,0.014285714285714285,0.04285714285714286
0.03076923076923077,0.005336761474609375,0.006710052490234375,0.05,0.0,0.0,0.05,0.02857142857142857,0.014285714285714285,0.04285714285714286
0.03461538461538461,0.006160736083984375,0.007843017578125,0.05,0.0,0.0,0.1,0.02857142857142857,0.014285714285714285,0.04285714285714286
0.038461538461538464,0.006992340087890625,0.00907135009765625,0.05,0.0,0.0,0.1,0.02857142857142857,0.02857142857142857,0.04285714285714286
0.0423076923076923,0.007778167724609375,0.0103302001953125,0.05,0.0,0.0,0.1,0.02857142857142857,0.02857142857142857,0.05714285714285714
0.04615384615384615,0.00901031494140625,0.01165771484375,0.05,0.0,0.0,0.1,0.02857142857142857,0.02857142857142857,0.07142857142857142
0.05,0.01012420654296875,0.01303863525390625,0.05,0.0,0.0,0.1,0.04285714285714286,0.02857142857142857,0.07142857142857142
0.05384615384615384,0.0113983154296875,0.01444244384765625,0.05,0.0,0.0,0.15000000000000002,0.04285714285714286,0.02857142857142857,0.07142857142857142
0.057692307692307696,0.01255035400390625,0.0159149169921875,0.1,0.0,0.0,0.15000000000000002,0.04285714285714286,0.02857142857142857,0.07142857142857142
0.06153846153846154,0.01373291015625,0.0174407958984375,0.1,0.0,0.0,0.15000000000000002,0.04285714285714286,0.04285714285714286,0.07142857142857142
0.06538461538461539,0.014892578125,0.019012451171875,0.1,0.0,0.0,0.15000000000000002,0.04285714285714286,0.04285714285714286,0.08571428571428572
0.06923076923076922,0.0162506103515625,0.020660400390625,0.1,0.0,0.0,0.15000000000000002,0.05714285714285714,0.04285714285714286,0.08571428571428572
0.07307692307692307,0.0177001953125,0.0223388671875,0.1,0.0,0.0,0.15000000000000002,0.05714285714285714,0.04285714285714286,0.1
0.07692307692307693,0.019256591796875,0.024078369140625,0.1,0.0,0.0,0.2,0.05714285714285714,0.04285714285714286,0.1
0.08076923076923077,0.0207977294921875,0.0258331298828125,0.1,0.0,0.0,0.2,0.05714285714285714,0.05714285714285714,0.1
0.08461538461538462,0.0224151611328125,0.0276641845703125,0.1,0.0,0.0,0.2,0.05714285714285714,0.05714285714285714,0.1142857142857143
0.08846153846153845,0.023956298828125,0.0295562744140625,0.1,0.0,0.0,0.2,0.07142857142857142,0.05714285714285714,0.1142857142857143
0.09230769230769233,0.0254669189453125,0.03143310546875,0.15000000000000002,0.0,0.0,0.2,0.07142857142857142,0.05714285714285714,0.1142857142857143
0.09615384615384616,0.0272674560546875,0.033416748046875,0.15000000000000002,0.0,0.0,0.2,0.07142857142857142,0.05714285714285714,0.1285714285714286
0.1,0.0290985107421875,0.03546142578125,0.15000000000000002,0.2,0.0,0.2,0.07142857142857142,0.05714285714285714,0.1285714285714286
0.10384615384615385,0.03082275390625,0.037506103515625,0.15000000000000002,0.2,0.0,0.25,0.07142857142857142,0.05714285714285714,0.1285714285714286
0.10769230769230768,0.032470703125,0.03961181640625,0.15000000000000002,0.2,0.0,0.25,0.07142857142857142,0.07142857142857142,0.1285714285714286
0.11153846153846156,0.034088134765625,0.041748046875,0.15000000000000002,0.2,0.0,0.25,0.08571428571428572,0.07142857142857142,0.1285714285714286
0.11538461538461539,0.035858154296875,0.043975830078125,0.15000000000000002,0.2,0.0,0.25,0.08571428571428572,0.07142857142857142,0.14285714285714288
