Effective Sparsity,Activation Error,Baseline Error,q,k,v,o,gate,up,down
0.004145077720207254,0.037841796875,0.057373046875,0.0,0.0,0.0,0.0,0.0,0.0,0.018604651162790697
0.008290155440414507,0.041015625,0.06396484375,0.0,0.0,0.0,0.0,0.0,0.0,0.037209302325581395
0.012435233160621761,0.048095703125,0.06982421875,0.0,0.0,0.0,0.0,0.0,0.0,0.05581395348837209
0.016580310880829015,0.05615234375,0.07568359375,0.0,0.0,0.0,0.0,0.0,0.018604651162790697,0.05581395348837209
0.02072538860103627,0.06201171875,0.0810546875,0.0,0.0,0.0,0.0,0.018604651162790697,0.018604651162790697,0.05581395348837209
0.024870466321243526,0.06640625,0.0869140625,0.0,0.0,0.0,0.05,0.018604651162790697,0.018604651162790697,0.05581395348837209
0.02901554404145078,0.0712890625,0.09326171875,0.0,0.0,0.0,0.05,0.018604651162790697,0.018604651162790697,0.07441860465116279
0.03316062176165803,0.0791015625,0.09912109375,0.0,0.0,0.0,0.05,0.018604651162790697,0.018604651162790697,0.09302325581395349
0.03730569948186529,0.0869140625,0.10546875,0.0,0.0,0.0,0.05,0.037209302325581395,0.018604651162790697,0.09302325581395349
0.04145077720207254,0.09375,0.11181640625,0.0,0.0,0.0,0.05,0.037209302325581395,0.037209302325581395,0.09302325581395349
0.0455958549222798,0.1005859375,0.1181640625,0.0,0.0,0.0,0.1,0.037209302325581395,0.037209302325581395,0.09302325581395349
0.049740932642487044,0.107421875,0.125,0.0,0.0,0.05,0.1,0.037209302325581395,0.037209302325581395,0.09302325581395349
0.0538860103626943,0.11279296875,0.1318359375,0.0,0.05,0.05,0.1,0.037209302325581395,0.037209302325581395,0.09302325581395349
0.05803108808290155,0.11767578125,0.1396484375,0.0,0.05,0.05,0.15000000000000002,0.037209302325581395,0.037209302325581395,0.09302325581395349
0.06217616580310881,0.12353515625,0.1474609375,0.0,0.05,0.05,0.15000000000000002,0.037209302325581395,0.037209302325581395,0.11162790697674418
0.06632124352331606,0.12890625,0.1552734375,0.05,0.05,0.05,0.15000000000000002,0.037209302325581395,0.037209302325581395,0.11162790697674418
0.07046632124352332,0.1357421875,0.1630859375,0.05,0.1,0.05,0.15000000000000002,0.037209302325581395,0.037209302325581395,0.11162790697674418
0.07461139896373056,0.1416015625,0.171875,0.05,0.1,0.05,0.2,0.037209302325581395,0.037209302325581395,0.11162790697674418
0.07875647668393781,0.1484375,0.181640625,0.05,0.1,0.05,0.2,0.05581395348837209,0.037209302325581395,0.11162790697674418
0.08290155440414508,0.1552734375,0.1904296875,0.05,0.1,0.05,0.2,0.05581395348837209,0.037209302325581395,0.13023255813953488
