Effective Sparsity,Activation Error,Baseline Error,q,k,v,o,gate,up,down
0.003846153846153846,7.337331771850586e-05,0.0001271963119506836,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714285
0.007692307692307692,0.00013887882232666016,0.00017595291137695312,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857
0.011538461538461537,0.0001806020736694336,0.00023734569549560547,0.0,0.0,0.0,0.0,0.014285714285714285,0.0,0.02857142857142857
0.015384615384615384,0.0002199411392211914,0.00032067298889160156,0.0,0.0,0.0,0.0,0.014285714285714285,0.014285714285714285,0.02857142857142857
0.019230769230769232,0.00028014183044433594,0.00042891502380371094,0.0,0.0,0.0,0.0,0.014285714285714285,0.014285714285714285,0.04285714285714286
0.023076923076923075,0.0003819465637207031,0.0005478858947753906,0.0,0.0,0.0,0.0,0.014285714285714285,0.014285714285714285,0.05714285714285714
0.02692307692307692,0.0004756450653076172,0.0006833076477050781,0.0,0.0,0.0,0.0,0.02857142857142857,0.014285714285714285,0.05714285714285714
0.030769230769230767,0.0005583763122558594,0.0008273124694824219,0.05,0.0,0.0,0.0,0.02857142857142857,0.014285714285714285,0.05714285714285714
0.03461538461538461,0.0006403923034667969,0.0009813308715820312,0.05,0.0,0.0,0.05,0.02857142857142857,0.014285714285714285,0.05714285714285714
0.038461538461538464,0.0007319450378417969,0.0011377334594726562,0.05,0.0,0.0,0.05,0.02857142857142857,0.014285714285714285,0.07142857142857142
0.04230769230769231,0.0008168220520019531,0.0013036727905273438,0.05,0.0,0.0,0.05,0.02857142857142857,0.02857142857142857,0.07142857142857142
0.04615384615384615,0.0009365081787109375,0.0014677047729492188,0.05,0.0,0.0,0.05,0.02857142857142857,0.02857142857142857,0.08571428571428572
0.049999999999999996,0.0010585784912109375,0.0016345977783203125,0.05,0.0,0.0,0.05,0.04285714285714286,0.02857142857142857,0.08571428571428572
0.05384615384615384,0.001201629638671875,0.0017995834350585938,0.05,0.0,0.0,0.05,0.04285714285714286,0.02857142857142857,0.1
0.057692307692307696,0.0013494491577148438,0.0019683837890625,0.1,0.0,0.0,0.05,0.04285714285714286,0.02857142857142857,0.1
0.06153846153846154,0.001495361328125,0.0021419525146484375,0.1,0.0,0.0,0.05,0.04285714285714286,0.04285714285714286,0.1
0.06538461538461539,0.0016431808471679688,0.00232696533203125,0.1,0.0,0.0,0.05,0.04285714285714286,0.04285714285714286,0.1142857142857143
0.06923076923076923,0.0017938613891601562,0.0025177001953125,0.1,0.0,0.0,0.05,0.05714285714285714,0.04285714285714286,0.1142857142857143
0.07307692307692308,0.0019664764404296875,0.0027179718017578125,0.1,0.0,0.0,0.05,0.05714285714285714,0.04285714285714286,0.1285714285714286
0.07692307692307693,0.0021305084228515625,0.0029201507568359375,0.1,0.0,0.0,0.1,0.05714285714285714,0.04285714285714286,0.1285714285714286
0.08076923076923077,0.0023250579833984375,0.003131866455078125,0.1,0.0,0.0,0.1,0.05714285714285714,0.05714285714285714,0.1285714285714286
0.08461538461538462,0.002506256103515625,0.0033416748046875,0.1,0.0,0.0,0.1,0.05714285714285714,0.05714285714285714,0.14285714285714288
0.08846153846153847,0.0026760101318359375,0.00356292724609375,0.1,0.0,0.0,0.1,0.07142857142857142,0.05714285714285714,0.14285714285714288
0.09230769230769233,0.002864837646484375,0.0037841796875,0.15000000000000002,0.0,0.0,0.1,0.07142857142857142,0.05714285714285714,0.14285714285714288
0.09615384615384616,0.003055572509765625,0.0040130615234375,0.15000000000000002,0.0,0.0,0.1,0.07142857142857142,0.05714285714285714,0.15714285714285717
0.1,0.0032711029052734375,0.00424957275390625,0.15000000000000002,0.0,0.0,0.1,0.08571428571428572,0.05714285714285714,0.15714285714285717
0.10384615384615385,0.0034885406494140625,0.004486083984375,0.15000000000000002,0.0,0.0,0.1,0.08571428571428572,0.05714285714285714,0.17142857142857146
0.1076923076923077,0.0036945343017578125,0.004730224609375,0.15000000000000002,0.2,0.0,0.1,0.08571428571428572,0.05714285714285714,0.17142857142857146
0.11153846153846156,0.0038928985595703125,0.00498199462890625,0.15000000000000002,0.2,0.0,0.1,0.08571428571428572,0.07142857142857142,0.17142857142857146
0.11538461538461539,0.004119873046875,0.005237579345703125,0.15000000000000002,0.2,0.0,0.15000000000000002,0.08571428571428572,0.07142857142857142,0.17142857142857146
0.11923076923076925,0.004337310791015625,0.005496978759765625,0.15000000000000002,0.2,0.0,0.15000000000000002,0.08571428571428572,0.07142857142857142,0.18571428571428575
0.12307692307692308,0.00455474853515625,0.005767822265625,0.15000000000000002,0.2,0.0,0.15000000000000002,0.1,0.07142857142857142,0.18571428571428575
0.12692307692307694,0.004787445068359375,0.006038665771484375,0.2,0.2,0.0,0.15000000000000002,0.1,0.07142857142857142,0.18571428571428575
0.13076923076923078,0.0050201416015625,0.006320953369140625,0.2,0.2,0.0,0.15000000000000002,0.1,0.07142857142857142,0.20000000000000004
0.13461538461538464,0.005245208740234375,0.006603240966796875,0.2,0.2,0.0,0.15000000000000002,0.1,0.08571428571428572,0.20000000000000004
0.13846153846153847,0.005489349365234375,0.00688934326171875,0.2,0.2,0.0,0.15000000000000002,0.1142857142857143,0.08571428571428572,0.20000000000000004
0.1423076923076923,0.005733489990234375,0.007183074951171875,0.2,0.2,0.0,0.15000000000000002,0.1142857142857143,0.08571428571428572,0.21428571428571433
0.1461538461538462,0.006015777587890625,0.00748443603515625,0.2,0.2,0.0,0.15000000000000002,0.1142857142857143,0.1,0.21428571428571433
0.15000000000000002,0.006282806396484375,0.00778961181640625,0.2,0.2,0.0,0.15000000000000002,0.1142857142857143,0.1,0.22857142857142862
0.15384615384615388,0.006549835205078125,0.0081024169921875,0.2,0.2,0.0,0.15000000000000002,0.1285714285714286,0.1,0.22857142857142862
0.15769230769230771,0.00682830810546875,0.0084075927734375,0.2,0.2,0.0,0.2,0.1285714285714286,0.1,0.22857142857142862
0.16153846153846155,0.007106781005859375,0.00872802734375,0.25,0.2,0.0,0.2,0.1285714285714286,0.1,0.22857142857142862
0.1653846153846154,0.00737762451171875,0.0090484619140625,0.25,0.2,0.0,0.2,0.1285714285714286,0.1,0.2428571428571429
0.16923076923076924,0.00766754150390625,0.00937652587890625,0.25,0.2,0.0,0.2,0.14285714285714288,0.1,0.2428571428571429
0.17307692307692307,0.00795745849609375,0.00971221923828125,0.25,0.2,0.0,0.2,0.14285714285714288,0.1142857142857143,0.2428571428571429
0.1769230769230769,0.00823974609375,0.01004791259765625,0.25,0.2,0.0,0.2,0.14285714285714288,0.1142857142857143,0.2571428571428572
0.18076923076923082,0.0085601806640625,0.01038360595703125,0.25,0.2,0.0,0.2,0.15714285714285717,0.1142857142857143,0.2571428571428572
0.18461538461538465,0.00887298583984375,0.0107269287109375,0.25,0.2,0.0,0.2,0.15714285714285717,0.1142857142857143,0.27142857142857146
0.18846153846153849,0.00919342041015625,0.011077880859375,0.25,0.2,0.0,0.2,0.15714285714285717,0.1285714285714286,0.27142857142857146
0.19230769230769235,0.0095367431640625,0.0114288330078125,0.3,0.2,0.0,0.2,0.15714285714285717,0.1285714285714286,0.27142857142857146
0.1961538461538462,0.00986480712890625,0.0117950439453125,0.3,0.2,0.0,0.2,0.15714285714285717,0.1285714285714286,0.28571428571428575
0.20000000000000004,0.01018524169921875,0.0121612548828125,0.3,0.2,0.0,0.25,0.15714285714285717,0.1285714285714286,0.28571428571428575
0.20384615384615387,0.01050567626953125,0.01253509521484375,0.3,0.2,0.0,0.25,0.17142857142857146,0.1285714285714286,0.28571428571428575
0.2076923076923077,0.0108489990234375,0.01290130615234375,0.3,0.2,0.0,0.25,0.17142857142857146,0.14285714285714288,0.28571428571428575
0.21153846153846156,0.01119232177734375,0.013275146484375,0.3,0.2,0.0,0.25,0.17142857142857146,0.14285714285714288,0.30000000000000004
0.2153846153846154,0.01152801513671875,0.013671875,0.3,0.2,0.0,0.25,0.18571428571428575,0.14285714285714288,0.30000000000000004
0.21923076923076928,0.011871337890625,0.0140533447265625,0.3,0.2,0.2,0.25,0.18571428571428575,0.14285714285714288,0.30000000000000004
0.22307692307692312,0.0122222900390625,0.0144500732421875,0.3,0.2,0.2,0.25,0.18571428571428575,0.14285714285714288,0.31428571428571433
0.22692307692307695,0.0125885009765625,0.01485443115234375,0.3,0.2,0.2,0.25,0.18571428571428575,0.15714285714285717,0.31428571428571433
0.23076923076923078,0.01294708251953125,0.0152587890625,0.3,0.2,0.2,0.25,0.20000000000000004,0.15714285714285717,0.31428571428571433
0.23461538461538464,0.0133209228515625,0.0156707763671875,0.3,0.2,0.2,0.25,0.20000000000000004,0.15714285714285717,0.3285714285714286
0.2384615384615385,0.013702392578125,0.0160675048828125,0.35,0.2,0.2,0.25,0.20000000000000004,0.15714285714285717,0.3285714285714286
0.24230769230769234,0.014068603515625,0.0164947509765625,0.35,0.2,0.2,0.3,0.20000000000000004,0.15714285714285717,0.3285714285714286
0.24615384615384617,0.0144500732421875,0.01690673828125,0.35,0.2,0.2,0.3,0.21428571428571433,0.15714285714285717,0.3285714285714286
0.25,0.01483154296875,0.017333984375,0.35,0.2,0.2,0.3,0.21428571428571433,0.17142857142857146,0.3285714285714286
0.2538461538461539,0.01520538330078125,0.01776123046875,0.35,0.2,0.2,0.3,0.21428571428571433,0.17142857142857146,0.3428571428571429
0.2576923076923077,0.01561737060546875,0.0182037353515625,0.35,0.2,0.2,0.3,0.22857142857142862,0.17142857142857146,0.3428571428571429
0.26153846153846155,0.016021728515625,0.018646240234375,0.35,0.2,0.2,0.3,0.22857142857142862,0.18571428571428575,0.3428571428571429
0.2653846153846154,0.01641845703125,0.01910400390625,0.35,0.2,0.2,0.3,0.22857142857142862,0.18571428571428575,0.3571428571428572
0.2692307692307692,0.0168609619140625,0.019561767578125,0.35,0.2,0.2,0.3,0.2428571428571429,0.18571428571428575,0.3571428571428572
